id,title,description,availability,condition,price,link,image_link,brand,item_group_id,size,sale_price,additional_image_link,origin_country,wa_compliance_category
YAS-016-YAS-016-1KG,Urad Gota / మినప గుండ్లు — 1kg,"Order Urad Gota (మినప గుండ్లు) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,149.00 INR,https://www.yasvik.com/product/urad-gota,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-016,1kg,,,IN,DEFAULT
YAS-016-YAS-016-5KG,Urad Gota / మినప గుండ్లు — 5kg,"Order Urad Gota (మినప గుండ్లు) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,725.00 INR,https://www.yasvik.com/product/urad-gota,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-016,5kg,,,IN,DEFAULT
YAS-071-YAS-071-2KG,Organic Little Millet / సామలు — 2kg,"Order Organic Little Millet (సామలు) from Yasvik. Organic, sourced from Tamil Nadu, quality checked, fair price and Hyderabad home delivery.",in stock,new,438.00 INR,https://www.yasvik.com/product/organic-little-millet,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-071,2kg,,,IN,DEFAULT
YAS-071-YAS-071-1KG,Organic Little Millet / సామలు — 1kg,"Order Organic Little Millet (సామలు) from Yasvik. Organic, sourced from Tamil Nadu, quality checked, fair price and Hyderabad home delivery.",in stock,new,219.00 INR,https://www.yasvik.com/product/organic-little-millet,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-071,1kg,,,IN,DEFAULT
YAS-071-YAS-071-500G,Organic Little Millet / సామలు — 500g,"Order Organic Little Millet (సామలు) from Yasvik. Organic, sourced from Tamil Nadu, quality checked, fair price and Hyderabad home delivery.",in stock,new,120.00 INR,https://www.yasvik.com/product/organic-little-millet,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-071,500g,,,IN,DEFAULT
YAS-071-YAS-071-250G,Organic Little Millet / సామలు — 250g,"Order Organic Little Millet (సామలు) from Yasvik. Organic, sourced from Tamil Nadu, quality checked, fair price and Hyderabad home delivery.",in stock,new,65.00 INR,https://www.yasvik.com/product/organic-little-millet,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-071,250g,,,IN,DEFAULT
YAS-071-YAS-071-100G,Organic Little Millet / సామలు — 100g,"Order Organic Little Millet (సామలు) from Yasvik. Organic, sourced from Tamil Nadu, quality checked, fair price and Hyderabad home delivery.",in stock,new,32.00 INR,https://www.yasvik.com/product/organic-little-millet,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-071,100g,,,IN,DEFAULT
YAS-071-YAS-071-50G,Organic Little Millet / సామలు — 50g,"Order Organic Little Millet (సామలు) from Yasvik. Organic, sourced from Tamil Nadu, quality checked, fair price and Hyderabad home delivery.",in stock,new,21.00 INR,https://www.yasvik.com/product/organic-little-millet,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-071,50g,,,IN,DEFAULT
YAS-009-YAS-009-500G,Idly Rava / ఇడ్లీ రవ్వ — 500g,"Order Idly Rava (ఇడ్లీ రవ్వ) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,35.00 INR,https://www.yasvik.com/product/idly-rava,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-009,500g,,,IN,DEFAULT
YAS-009-YAS-009-1KG,Idly Rava / ఇడ్లీ రవ్వ — 1kg,"Order Idly Rava (ఇడ్లీ రవ్వ) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,55.00 INR,https://www.yasvik.com/product/idly-rava,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-009,1kg,,,IN,DEFAULT
YAS-009-YAS-009-5KG,Idly Rava / ఇడ్లీ రవ్వ — 5kg,"Order Idly Rava (ఇడ్లీ రవ్వ) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,270.00 INR,https://www.yasvik.com/product/idly-rava,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-009,5kg,,,IN,DEFAULT
YAS-ELACHI-B693W,Kerala Cardamom / కేరళ యాలకులు,"Order Kerala Cardamom (కేరళ యాలకులు) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,3800.00 INR,https://www.yasvik.com/product/kerala-cardamom,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,,,,,IN,DEFAULT
YAS-ROASTEDU-A43CS,Unpolished Toor Dal / వేయించిన కందిపప్పు,"Order Unpolished Toor Dal (పాలిష్ చేయని కంది పప్పు) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,249.00 INR,https://www.yasvik.com/product/unpolished-toor-dal,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,,,,,IN,DEFAULT
YAS-089-YAS-089-200G,Organic Ragi Noodles / రాగి నూడుల్స్ — 200g,"Order Organic Ragi Noodles (రాగి నూడుల్స్) from Yasvik. Organic, sourced from Tamil Nadu, quality checked, fair price and Hyderabad home delivery.",in stock,new,82.00 INR,https://www.yasvik.com/product/organic-ragi-noodles,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,,200g,,,IN,DEFAULT
YAS-032-YAS-032-250G,Homemade Turmeric Powder / పసుపు పొడి — 250g,"Order Homemade Turmeric Powder (పసుపు పొడి) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,50.00 INR,https://www.yasvik.com/product/homemade-turmeric-powder,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-032,250g,,,IN,DEFAULT
YAS-032-YAS-032-500G,Homemade Turmeric Powder / పసుపు పొడి — 500g,"Order Homemade Turmeric Powder (పసుపు పొడి) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,95.00 INR,https://www.yasvik.com/product/homemade-turmeric-powder,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-032,500g,,,IN,DEFAULT
YAS-032-YAS-032-1KG,Homemade Turmeric Powder / పసుపు పొడి — 1kg,"Order Homemade Turmeric Powder (పసుపు పొడి) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,180.00 INR,https://www.yasvik.com/product/homemade-turmeric-powder,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-032,1kg,,,IN,DEFAULT
YAS-PREMIUMW-2AT7J-YAS-PREMIUMW-2AT7J-1kg,Watermelon Seeds / పుచ్చకాయ గింజలు — 1kg,"Order Watermelon Seeds (పుచ్చకాయ గింజలు) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,849.00 INR,https://www.yasvik.com/product/watermelon-seeds,https://media.yasvik.com/media-assets/products/yasvik-watermelon-seeds-hero.webp,Yasvik,YAS-PREMIUMW-2AT7J,1kg,,,IN,DEFAULT
YAS-PREMIUMW-2AT7J-YAS-PREMIUMW-2AT7J-500g,Watermelon Seeds / పుచ్చకాయ గింజలు — 500g,"Order Watermelon Seeds (పుచ్చకాయ గింజలు) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,435.00 INR,https://www.yasvik.com/product/watermelon-seeds,https://media.yasvik.com/media-assets/products/yasvik-watermelon-seeds-hero.webp,Yasvik,YAS-PREMIUMW-2AT7J,500g,,,IN,DEFAULT
YAS-PREMIUMW-2AT7J-YAS-PREMIUMW-2AT7J-250g,Watermelon Seeds / పుచ్చకాయ గింజలు — 250g,"Order Watermelon Seeds (పుచ్చకాయ గింజలు) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,222.00 INR,https://www.yasvik.com/product/watermelon-seeds,https://media.yasvik.com/media-assets/products/yasvik-watermelon-seeds-hero.webp,Yasvik,YAS-PREMIUMW-2AT7J,250g,,,IN,DEFAULT
YAS-PREMIUMW-2AT7J-YAS-PREMIUMW-2AT7J-100g,Watermelon Seeds / పుచ్చకాయ గింజలు — 100g,"Order Watermelon Seeds (పుచ్చకాయ గింజలు) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,95.00 INR,https://www.yasvik.com/product/watermelon-seeds,https://media.yasvik.com/media-assets/products/yasvik-watermelon-seeds-hero.webp,Yasvik,YAS-PREMIUMW-2AT7J,100g,,,IN,DEFAULT
YAS-PREMIUMW-2AT7J-YAS-PREMIUMW-2AT7J-50g,Watermelon Seeds / పుచ్చకాయ గింజలు — 50g,"Order Watermelon Seeds (పుచ్చకాయ గింజలు) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,52.00 INR,https://www.yasvik.com/product/watermelon-seeds,https://media.yasvik.com/media-assets/products/yasvik-watermelon-seeds-hero.webp,Yasvik,YAS-PREMIUMW-2AT7J,50g,,,IN,DEFAULT
YAS-PREMIUMW-2AT7J-YAS-PREMIUMW-2AT7J-150g,Watermelon Seeds / పుచ్చకాయ గింజలు — 150g,"Order Watermelon Seeds (పుచ్చకాయ గింజలు) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,137.00 INR,https://www.yasvik.com/product/watermelon-seeds,https://media.yasvik.com/media-assets/products/yasvik-watermelon-seeds-hero.webp,Yasvik,YAS-PREMIUMW-2AT7J,150g,,,IN,DEFAULT
YAS-SESEME-8UE0N,Native Sesame Seeds / దేశీ నువ్వులు,"Order Native Sesame Seeds (దేశీ నువ్వులు) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,499.00 INR,https://www.yasvik.com/product/native-sesame-seeds,https://media.yasvik.com/media-assets/products/yasvik-native-sesame-seeds-hero.webp,Yasvik,,,,,IN,DEFAULT
YAS-THADKAMI-8HAYO,Tadka Mix / తాలింపు గింజలు,"Order Tadka Mix (తాలింపు గింజలు) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,249.00 INR,https://www.yasvik.com/product/tadka-mix,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,,,,,IN,DEFAULT
YAS-002-YAS-002-500G,Kabuli Chana / కాబూలీ శనగలు — 500g,"Order Kabuli Chana (కాబూలీ శనగలు) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,90.00 INR,https://www.yasvik.com/product/kabuli-chana,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-002,500g,,,IN,DEFAULT
YAS-002-YAS-002-1KG,Kabuli Chana / కాబూలీ శనగలు — 1kg,"Order Kabuli Chana (కాబూలీ శనగలు) from Yasvik. Quality checked packs, fair price, useful sizes and Hyderabad home delivery.",in stock,new,155.00 INR,https://www.yasvik.com/product/kabuli-chana,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-002,1kg,,,IN,DEFAULT
YAS-ORGANICR-IHNJJ-YAS-ORGANICR-IHNJJ-2kg,Organic Ragi Flakes / రాగి రేకులు — 2kg,"Order Organic Ragi Flakes (రాగి అటుకులు) from Yasvik. Organic, sourced from Tamil Nadu, quality checked, fair price and Hyderabad home delivery.",in stock,new,460.00 INR,https://www.yasvik.com/product/organic-ragi-flakes,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-ORGANICR-IHNJJ,2kg,,,IN,DEFAULT
YAS-ORGANICR-IHNJJ-YAS-ORGANICR-IHNJJ-1kg,Organic Ragi Flakes / రాగి రేకులు — 1kg,"Order Organic Ragi Flakes (రాగి అటుకులు) from Yasvik. Organic, sourced from Tamil Nadu, quality checked, fair price and Hyderabad home delivery.",in stock,new,230.00 INR,https://www.yasvik.com/product/organic-ragi-flakes,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-ORGANICR-IHNJJ,1kg,,,IN,DEFAULT
YAS-ORGANICR-IHNJJ-YAS-ORGANICR-IHNJJ-500g,Organic Ragi Flakes / రాగి రేకులు — 500g,"Order Organic Ragi Flakes (రాగి అటుకులు) from Yasvik. Organic, sourced from Tamil Nadu, quality checked, fair price and Hyderabad home delivery.",in stock,new,125.00 INR,https://www.yasvik.com/product/organic-ragi-flakes,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-ORGANICR-IHNJJ,500g,,,IN,DEFAULT
YAS-ORGANICR-IHNJJ-YAS-ORGANICR-IHNJJ-250g,Organic Ragi Flakes / రాగి రేకులు — 250g,"Order Organic Ragi Flakes (రాగి అటుకులు) from Yasvik. Organic, sourced from Tamil Nadu, quality checked, fair price and Hyderabad home delivery.",in stock,new,68.00 INR,https://www.yasvik.com/product/organic-ragi-flakes,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-ORGANICR-IHNJJ,250g,,,IN,DEFAULT
YAS-ORGANICR-IHNJJ-YAS-ORGANICR-IHNJJ-100g,Organic Ragi Flakes / రాగి రేకులు — 100g,"Order Organic Ragi Flakes (రాగి అటుకులు) from Yasvik. Organic, sourced from Tamil Nadu, quality checked, fair price and Hyderabad home delivery.",in stock,new,33.00 INR,https://www.yasvik.com/product/organic-ragi-flakes,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-ORGANICR-IHNJJ,100g,,,IN,DEFAULT
YAS-ORGANICR-IHNJJ-YAS-ORGANICR-IHNJJ-50g,Organic Ragi Flakes / రాగి రేకులు — 50g,"Order Organic Ragi Flakes (రాగి అటుకులు) from Yasvik. Organic, sourced from Tamil Nadu, quality checked, fair price and Hyderabad home delivery.",in stock,new,22.00 INR,https://www.yasvik.com/product/organic-ragi-flakes,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-ORGANICR-IHNJJ,50g,,,IN,DEFAULT
YAS-075-YAS-075-1KG,Organic Pearl Millet Flour / సజ్జా పిండి — 1kg,"Order Organic Pearl Millet Flour (సజ్జల పిండి) from Yasvik. Organic, sourced from Tamil Nadu, quality checked, fair price and Hyderabad home delivery.",in stock,new,119.00 INR,https://www.yasvik.com/product/organic-pearl-millet-flour,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-075,1kg,,,IN,DEFAULT
YAS-075-YAS-075-500G,Organic Pearl Millet Flour / సజ్జా పిండి — 500g,"Order Organic Pearl Millet Flour (సజ్జల పిండి) from Yasvik. Organic, sourced from Tamil Nadu, quality checked, fair price and Hyderabad home delivery.",in stock,new,70.00 INR,https://www.yasvik.com/product/organic-pearl-millet-flour,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-075,500g,,,IN,DEFAULT
YAS-075-YAS-075-250G,Organic Pearl Millet Flour / సజ్జా పిండి — 250g,"Order Organic Pearl Millet Flour (సజ్జల పిండి) from Yasvik. Organic, sourced from Tamil Nadu, quality checked, fair price and Hyderabad home delivery.",in stock,new,40.00 INR,https://www.yasvik.com/product/organic-pearl-millet-flour,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-075,250g,,,IN,DEFAULT
YAS-075-YAS-075-100G,Organic Pearl Millet Flour / సజ్జా పిండి — 100g,"Order Organic Pearl Millet Flour (సజ్జల పిండి) from Yasvik. Organic, sourced from Tamil Nadu, quality checked, fair price and Hyderabad home delivery.",in stock,new,22.00 INR,https://www.yasvik.com/product/organic-pearl-millet-flour,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-075,100g,,,IN,DEFAULT
YAS-075-YAS-075-50G,Organic Pearl Millet Flour / సజ్జా పిండి — 50g,"Order Organic Pearl Millet Flour (సజ్జల పిండి) from Yasvik. Organic, sourced from Tamil Nadu, quality checked, fair price and Hyderabad home delivery.",in stock,new,16.00 INR,https://www.yasvik.com/product/organic-pearl-millet-flour,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-075,50g,,,IN,DEFAULT
YAS-086-YAS-086-2KG,Organic Karunguruvai Rice / కరుంగురువై బియ్యం — 2kg,"Order Organic Karunguruvai Rice (కరుంగురువై బియ్యం) from Yasvik. Organic, sourced from Tamil Nadu, quality checked, fair price and Hyderabad home delivery.",in stock,new,366.00 INR,https://www.yasvik.com/product/organic-karunguruvai-rice,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-086,2kg,,,IN,DEFAULT
YAS-086-YAS-086-1KG,Organic Karunguruvai Rice / కరుంగురువై బియ్యం — 1kg,"Order Organic Karunguruvai Rice (కరుంగురువై బియ్యం) from Yasvik. Organic, sourced from Tamil Nadu, quality checked, fair price and Hyderabad home delivery.",in stock,new,183.00 INR,https://www.yasvik.com/product/organic-karunguruvai-rice,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-086,1kg,,,IN,DEFAULT
YAS-086-YAS-086-500G,Organic Karunguruvai Rice / కరుంగురువై బియ్యం — 500g,"Order Organic Karunguruvai Rice (కరుంగురువై బియ్యం) from Yasvik. Organic, sourced from Tamil Nadu, quality checked, fair price and Hyderabad home delivery.",in stock,new,102.00 INR,https://www.yasvik.com/product/organic-karunguruvai-rice,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-086,500g,,,IN,DEFAULT
YAS-086-YAS-086-250G,Organic Karunguruvai Rice / కరుంగురువై బియ్యం — 250g,"Order Organic Karunguruvai Rice (కరుంగురువై బియ్యం) from Yasvik. Organic, sourced from Tamil Nadu, quality checked, fair price and Hyderabad home delivery.",in stock,new,56.00 INR,https://www.yasvik.com/product/organic-karunguruvai-rice,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-086,250g,,,IN,DEFAULT
YAS-086-YAS-086-100G,Organic Karunguruvai Rice / కరుంగురువై బియ్యం — 100g,"Order Organic Karunguruvai Rice (కరుంగురువై బియ్యం) from Yasvik. Organic, sourced from Tamil Nadu, quality checked, fair price and Hyderabad home delivery.",in stock,new,28.00 INR,https://www.yasvik.com/product/organic-karunguruvai-rice,https://www.yasvik.com/media/brand/logo-horizontal.png,Yasvik,YAS-086,100g,,,IN,DEFAULT
